id,name,description_en,manufacturer,part_number,price,currency,price_usd,us_rrp_usd,price_ratio,in_stock,url,category_group,subcategory,subcategory_description
75491,כונן Samsung 990 Pro with Heatsink PCle 4.0 NVMe M.2 2TB SSD כולל גוף קירור,Samsung 990 Pro with Heatsink PCle 4.0 NVMe M.2 2TB SSD with Heatsink,Samsung,,1190,ILS,384.37,170,2.26,True,https://www.ivory.co.il/catalog.php?id=75491,Storage,internal-ssds,Internal SSDs
87936,כונן Team Group T-FORCE Z540 M.2 PCIe 2TB SSD,Team Group T-FORCE Z540 M.2 PCIe 2TB SSD,Team Group,,1490,ILS,481.27,150,3.21,True,https://www.ivory.co.il/catalog.php?id=87936,Storage,internal-ssds,Internal SSDs
87945,כונן Team Group MP33 PRO M.2 PCIe 2TB SSD,Team Group MP33 PRO M.2 PCIe 2TB SSD,Team Group,,999,ILS,322.68,110,2.93,True,https://www.ivory.co.il/catalog.php?id=87945,Storage,internal-ssds,Internal SSDs
87942,כונן Team Group MP33 PRO M.2 PCIe 512GB SSD,Team Group MP33 PRO M.2 PCIe 512GB SSD,Team Group,,389,ILS,125.65,50,2.51,True,https://www.ivory.co.il/catalog.php?id=87942,Storage,internal-ssds,Internal SSDs
111787,כונן Crucial T705 PCIe Gen5 NVMe M.2 4TB SSD,Crucial T705 PCIe Gen5 NVMe M.2 4TB SSD,Crucial,T705,2880,ILS,930.24,700,1.33,True,https://www.ivory.co.il/catalog.php?id=111787,Storage,internal-ssds,Internal SSDs
111785,כונן Crucial T705 PCIe Gen5 NVMe M.2 2TB SSD,Crucial T705 PCIe Gen5 NVMe M.2 2TB SSD,Crucial,T705,1550,ILS,500.65,350,1.43,True,https://www.ivory.co.il/catalog.php?id=111785,Storage,internal-ssds,Internal SSDs
120479,כונן Team Group MP44L M.2 PCIe4.0 500GB SSD,Team Group MP44L M.2 PCIe4.0 500GB SSD,Team Group,MP44L,365,ILS,117.9,45,2.62,True,https://www.ivory.co.il/catalog.php?id=120479,Storage,internal-ssds,Internal SSDs
124662,כונן Samsung 990 EVO Plus NVMe M.2 SSD 2TB,Samsung 990 EVO Plus NVMe M.2 SSD 2TB,Samsung,,989,ILS,319.45,150,2.13,True,https://www.ivory.co.il/catalog.php?id=124662,Storage,internal-ssds,Internal SSDs
124665,כונן Samsung 990 EVO Plus NVMe M.2 SSD 4TB,Samsung 990 EVO Plus NVMe M.2 SSD 4TB,Samsung,,1650,ILS,532.95,300,1.78,True,https://www.ivory.co.il/catalog.php?id=124665,Storage,internal-ssds,Internal SSDs
131358,כונן Samsung 9100 PRO NVMe M.2 SSD 1TB,Samsung 9100 PRO NVMe M.2 SSD 1TB,Samsung,,990,ILS,319.77,85,3.76,True,https://www.ivory.co.il/catalog.php?id=131358,Storage,internal-ssds,Internal SSDs
131361,כונן Samsung 9100 PRO NVMe M.2 SSD 2TB,Samsung 9100 PRO NVMe M.2 SSD 2TB,Samsung,,1450,ILS,468.35,160,2.93,True,https://www.ivory.co.il/catalog.php?id=131361,Storage,internal-ssds,Internal SSDs
131889,כונן Kingston FURY Renegade G5 PCIe 5.0 NVMe M.2 SSD 4TB,Kingston FURY Renegade G5 PCIe 5.0 NVMe M.2 SSD 4TB,Kingston,,2690,ILS,868.87,380,2.29,True,https://www.ivory.co.il/catalog.php?id=131889,Storage,internal-ssds,Internal SSDs
135987,כונן SSD עם קירור Corsair MP700 PRO 1TB PCIe Gen5x4 NVMe 2.0 M.2,Corsair MP700 PRO 1TB PCIe Gen5x4 NVMe 2.0 M.2 SSD with Heatsink,Corsair,,760,ILS,245.48,170,1.44,True,https://www.ivory.co.il/catalog.php?id=135987,Storage,internal-ssds,Internal SSDs
94296,כונן Team Group MP44 M.2 PCIe 4.0 4TB SSD,Team Group MP44 M.2 PCIe 4.0 4TB SSD,Team Group,,1790,ILS,578.17,200,2.89,True,https://www.ivory.co.il/catalog.php?id=94296,Storage,internal-ssds,Internal SSDs
145325,מציאון - כונן Kingston A400 SA400S37/480G 480GB SSD - מוחדש,Refurbished Kingston A400 SA400S37/480G 480GB SSD,Kingston,SA400S37/480G,425,ILS,137.28,30,4.58,True,https://www.ivory.co.il/catalog.php?id=145325,Storage,internal-ssds,Internal SSDs
152782,מציאון - כונן Team Group T-FORCE VULCAN Z 1TB SATA III SSD - מוחדש,Refurbished Team Group T-FORCE VULCAN Z 1TB SATA III SSD,Team Group,T-FORCE VULCAN Z 1TB,425,ILS,137.28,50,2.75,True,https://www.ivory.co.il/catalog.php?id=152782,Storage,internal-ssds,Internal SSDs
145415,מציאון - כונן Kingston A400 SA400S37/240G 240GB SSD - מוחדש,Refurbished Kingston A400 SA400S37/240G 240GB SSD,Kingston,SA400S37/240G,195,ILS,62.98,25,2.52,True,https://www.ivory.co.il/catalog.php?id=145415,Storage,internal-ssds,Internal SSDs
147133,דיסק קשיח Western Digital WD Purple – נפח 4TB – מטמון 128MB – דגם WD44PURZ,"Western Digital WD Purple 4TB HDD, 128MB Cache",Western Digital,WD44PURZ,650,ILS,209.95,90,2.33,True,https://www.ivory.co.il/catalog.php?id=147133,Storage,internal-hdds,Internal HDDs
100958,דיסק קשיח Western Digital WD Red Plus WD80EFPX 8TB,Western Digital WD Red Plus 8TB HDD,Western Digital,WD80EFPX,1250,ILS,403.75,170,2.38,True,https://www.ivory.co.il/catalog.php?id=100958,Storage,internal-hdds,Internal HDDs
153028,דיסק קשיח Toshiba N300 – נפח 4TB – מהירות 7200RPM – מטמון 512MB – דגם HDWG740EZSTCU,"Toshiba N300 4TB HDD, 7200RPM, 512MB Cache",Toshiba,HDWG740EZSTCU,690,ILS,222.87,130,1.71,True,https://www.ivory.co.il/catalog.php?id=153028,Storage,internal-hdds,Internal HDDs
22993,דיסק קשיח Western Digital WD Purple – נפח 1TB – מטמון 64MB – דגם WD10PURZ,"Western Digital WD Purple 1TB HDD, 64MB Cache",Western Digital,WD10PURZ,335,ILS,108.2,45,2.4,True,https://www.ivory.co.il/catalog.php?id=22993,Storage,internal-hdds,Internal HDDs
63141,דיסק קשיח Seagate Exos 7E10 Enterprise ST8000NM017B 256MB 7200RPM 8TB,"Seagate Exos 7E10 Enterprise 8TB HDD, 7200RPM, 256MB Cache",Seagate,ST8000NM017B,1290,ILS,416.67,210,1.98,True,https://www.ivory.co.il/catalog.php?id=63141,Storage,internal-hdds,Internal HDDs
153022,דיסק קשיח Toshiba N300 – נפח 8TB – מהירות 7200RPM – מטמון 512MB – דגם HDWG780EZSTAU,"Toshiba N300 8TB Internal HDD, 7200RPM, 512MB Cache",Toshiba,HDWG780EZSTAU,1250,ILS,403.75,200,2.02,True,https://www.ivory.co.il/catalog.php?id=153022,Storage,internal-hdds,Internal HDDs
131664,דיסק קשיח Toshiba S300 – נפח 4TB – מהירות 5400RPM – מטמון 128MB – דגם HDWT840UZSVA,"Toshiba S300 4TB Internal HDD, 5400RPM, 128MB Cache",Toshiba,HDWT840UZSVA,695,ILS,224.49,110,2.04,True,https://www.ivory.co.il/catalog.php?id=131664,Storage,internal-hdds,Internal HDDs
82335,דיסק קשיח Western Digital WD Purple Surveillance Hard Drive WD11PURZ 1TB,Western Digital WD Purple Surveillance Hard Drive 1TB,Western Digital,WD11PURZ,385,ILS,124.36,40,3.11,True,https://www.ivory.co.il/catalog.php?id=82335,Storage,internal-hdds,Internal HDDs
102796,דיסק קשיח Western Digital WD Purple Pro Smart Video Hard Drive WD8002PURP 8TB,Western Digital WD Purple Pro Smart Video Hard Drive 8TB,Western Digital,WD8002PURP,1270,ILS,410.21,240,1.71,True,https://www.ivory.co.il/catalog.php?id=102796,Storage,internal-hdds,Internal HDDs
63153,דיסק קשיח Seagate Exos X18 ST18000NM000J 256MB 7200RPM 18TB,"Seagate Exos X18 18TB Internal HDD, 7200RPM, 256MB Cache",Seagate,ST18000NM000J,2250,ILS,726.75,310,2.34,True,https://www.ivory.co.il/catalog.php?id=63153,Storage,internal-hdds,Internal HDDs
59882,דיסק קשיח Western Digital WD Red Plus WD40EFPX 4TB,Western Digital WD Red Plus 4TB Internal HDD,Western Digital,WD40EFPX,840,ILS,271.32,80,3.39,True,https://www.ivory.co.il/catalog.php?id=59882,Storage,internal-hdds,Internal HDDs
153016,דיסק קשיח Toshiba S300 – נפח 6TB – מהירות 5400RPM – מטמון 256MB – דגם HDWT860UZSVA,"Toshiba S300 6TB Internal HDD, 5400RPM, 256MB Cache",Toshiba,HDWT860UZSVA,855,ILS,276.17,130,2.12,True,https://www.ivory.co.il/catalog.php?id=153016,Storage,internal-hdds,Internal HDDs
72467,דיסק קשיח Western Digital WD Purple – נפח 2TB – מטמון 64MB – דגם WD23PURZ,"Western Digital WD Purple 2TB Internal HDD, 64MB Cache",Western Digital,WD23PURZ,275,ILS,88.83,60,1.48,True,https://www.ivory.co.il/catalog.php?id=72467,Storage,internal-hdds,Internal HDDs
153043,דיסק קשיח Toshiba N300 – נפח 10TB – מהירות 7200RPM – מטמון 512MB – דגם HDWG71AEZSTA,"Toshiba N300 10TB Internal HDD, 7200RPM, 512MB Cache",Toshiba,HDWG71AEZSTA,1450,ILS,468.35,250,1.87,True,https://www.ivory.co.il/catalog.php?id=153043,Storage,internal-hdds,Internal HDDs
147136,דיסק קשיח Western Digital WD Purple Pro – נפח 12TB – מטמון 512MB – דגם WD122PURP,"Western Digital WD Purple Pro 12TB Internal HDD, 512MB Cache",Western Digital,WD122PURP,1770,ILS,571.71,320,1.79,True,https://www.ivory.co.il/catalog.php?id=147136,Storage,internal-hdds,Internal HDDs
42702,כרטיס מסך ASUS GeForce GT 730 2GB GDDR5 עם 4 חיבורי HDMI,ASUS GeForce GT 730 2GB GDDR5 with 4 HDMI ports,ASUS,,389,ILS,125.65,85,1.48,True,https://www.ivory.co.il/catalog.php?id=42702,Graphics,nvidia-gpus,NVIDIA GPUs
133311,כרטיס מסך Gigabyte GeForce RTX 5060 Ti WINDFORCE OC 8GB GDDR7,Gigabyte GeForce RTX 5060 Ti WINDFORCE OC 8GB GDDR7,Gigabyte,,1790,ILS,578.17,0,,True,https://www.ivory.co.il/catalog.php?id=133311,Graphics,nvidia-gpus,NVIDIA GPUs
133827,כרטיס מסך ASUS PRIME GeForce RTX 5060 Ti 16GB GDDR7 OC Edition,ASUS PRIME GeForce RTX 5060 Ti 16GB GDDR7 OC Edition,ASUS,,2649,ILS,855.63,0,,True,https://www.ivory.co.il/catalog.php?id=133827,Graphics,nvidia-gpus,NVIDIA GPUs
133737,כרטיס מסך Gigabyte GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6,Gigabyte GeForce RTX 3050 WINDFORCE OC V2 6GB GDDR6,Gigabyte,,815,ILS,263.25,250,1.05,True,https://www.ivory.co.il/catalog.php?id=133737,Graphics,nvidia-gpus,NVIDIA GPUs
147235,כרטיס מסך Gigabyte GeForce RTX 5070 Ti WINDFORCE SFF 16GB GDDR7,Gigabyte GeForce RTX 5070 Ti WINDFORCE SFF 16GB GDDR7,Gigabyte,,4150,ILS,1340.45,0,,True,https://www.ivory.co.il/catalog.php?id=147235,Graphics,nvidia-gpus,NVIDIA GPUs
142127,כרטיס מסך Gigabyte GeForce RTX 5080 WINDFORCE SFF 16GB GDDR7,Gigabyte GeForce RTX 5080 WINDFORCE SFF 16GB GDDR7,Gigabyte,,5350,ILS,1728.05,0,,True,https://www.ivory.co.il/catalog.php?id=142127,Graphics,nvidia-gpus,NVIDIA GPUs
129456,כרטיס מסך MSI GeForce RTX 5070 12G GAMING TRIO OC,MSI GeForce RTX 5070 12G GAMING TRIO OC,MSI,,2960,ILS,956.08,0,,True,https://www.ivory.co.il/catalog.php?id=129456,Graphics,nvidia-gpus,NVIDIA GPUs
126399,כרטיס מסך ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC Edition,ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC Edition,ASUS,,7990,ILS,2580.77,0,,True,https://www.ivory.co.il/catalog.php?id=126399,Graphics,nvidia-gpus,NVIDIA GPUs
133836,כרטיס מסך ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition,ASUS Dual GeForce RTX 5060 Ti 16GB GDDR7 OC Edition,ASUS,,2489,ILS,803.95,0,,True,https://www.ivory.co.il/catalog.php?id=133836,Graphics,nvidia-gpus,NVIDIA GPUs
129501,כרטיס מסך Gigabyte GeForce RTX 5070 Ti EAGLE OC SFF 16GB GDDR7,Gigabyte GeForce RTX 5070 Ti EAGLE OC SFF 16GB GDDR7,Gigabyte,,4290,ILS,1385.67,0,,True,https://www.ivory.co.il/catalog.php?id=129501,Graphics,nvidia-gpus,NVIDIA GPUs
140375,כרטיס מסך Gainward GeForce RTX 5060 Ti Python III 16GB GDDR7,Gainward GeForce RTX 5060 Ti Python III 16GB GDDR7,Gainward,,2215,ILS,715.45,0,,True,https://www.ivory.co.il/catalog.php?id=140375,Graphics,nvidia-gpus,NVIDIA GPUs
151903,כרטיס מסך ASUS ROG Astral GeForce RTX 5080 16GB GDDR7,ASUS ROG Astral GeForce RTX 5080 16GB GDDR7,ASUS,,7890,ILS,2548.47,0,,True,https://www.ivory.co.il/catalog.php?id=151903,Graphics,nvidia-gpus,NVIDIA GPUs
95469,כרטיס מסך ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6,ASUS Dual GeForce RTX 3050 OC Edition 6GB GDDR6,ASUS,,835,ILS,269.7,200,1.35,True,https://www.ivory.co.il/catalog.php?id=95469,Graphics,nvidia-gpus,NVIDIA GPUs
150163,כרטיס מסך Gigabyte GeForce RTX 5090 WINDFORCE OC 32GB GDDR7,Gigabyte GeForce RTX 5090 WINDFORCE OC 32GB GDDR7,Gigabyte,,14950,ILS,4828.85,0,,True,https://www.ivory.co.il/catalog.php?id=150163,Graphics,nvidia-gpus,NVIDIA GPUs
131955,כרטיס מסך Gigabyte AORUS GeForce RTX 5070 MASTER 12GB GDDR7,Gigabyte AORUS GeForce RTX 5070 MASTER 12GB GDDR7,Gigabyte,,3525,ILS,1138.58,0,,True,https://www.ivory.co.il/catalog.php?id=131955,Graphics,nvidia-gpus,NVIDIA GPUs
140387,כרטיס מסך Gainward GeForce RTX 5080 Phoenix V1 16GB GDDR7,Gainward GeForce RTX 5080 Phoenix V1 16GB GDDR7,Gainward,GeForce RTX 5080 Phoenix V1,5220,ILS,1686.06,0,,True,https://www.ivory.co.il/catalog.php?id=140387,Graphics,nvidia-gpus,NVIDIA GPUs
22076,כרטיס מסך ASUS NVIDIA GeForce GT1030 2GB GDDR5,ASUS NVIDIA GeForce GT1030 2GB GDDR5,ASUS,NVIDIA GeForce GT1030,479,ILS,154.72,90,1.72,True,https://www.ivory.co.il/catalog.php?id=22076,Graphics,nvidia-gpus,NVIDIA GPUs
22001,כרטיס מסך ASUS Nvidia GeForce GT 1030 2GB GDDR5,ASUS Nvidia GeForce GT 1030 2GB GDDR5,ASUS,Nvidia GeForce GT 1030,419,ILS,135.34,90,1.5,True,https://www.ivory.co.il/catalog.php?id=22001,Graphics,nvidia-gpus,NVIDIA GPUs
126411,כרטיס מסך ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 OC Edition,ASUS TUF Gaming GeForce RTX 5090 32GB GDDR7 OC Edition,ASUS,TUF Gaming GeForce RTX 5090 OC Edition,15850,ILS,5119.55,0,,True,https://www.ivory.co.il/catalog.php?id=126411,Graphics,nvidia-gpus,NVIDIA GPUs
126414,כרטיס מסך ASUS PRIME GeForce RTX 5080 16GB GDDR7 OC Edition,ASUS PRIME GeForce RTX 5080 16GB GDDR7 OC Edition,ASUS,PRIME GeForce RTX 5080 OC Edition,6490,ILS,2096.27,0,,True,https://www.ivory.co.il/catalog.php?id=126414,Graphics,nvidia-gpus,NVIDIA GPUs
129468,כרטיס מסך MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE בצבע לבן,"MSI GeForce RTX 5070 12G VENTUS 2X OC WHITE graphics card, white color",MSI,,2965,ILS,957.7,0,,True,https://www.ivory.co.il/catalog.php?id=129468,Graphics,nvidia-gpus,NVIDIA GPUs
129411,כרטיס מסך Gigabyte GeForce RTX 5070 Ti AERO OC 16GB GDDR7,Gigabyte GeForce RTX 5070 Ti AERO OC 16GB GDDR7 graphics card,Gigabyte,,4620,ILS,1492.26,0,,True,https://www.ivory.co.il/catalog.php?id=129411,Graphics,nvidia-gpus,NVIDIA GPUs
129531,כרטיס מסך ZOTAC GAMING GeForce RTX 5080 SOLID CORE 16GB GDDR7,ZOTAC GAMING GeForce RTX 5080 SOLID CORE 16GB GDDR7 graphics card,ZOTAC,,5699,ILS,1840.78,0,,True,https://www.ivory.co.il/catalog.php?id=129531,Graphics,nvidia-gpus,NVIDIA GPUs
129498,כרטיס מסך Gigabyte GeForce RTX 5070 Ti WINDFORCE OC SFF 16GB GDDR7,Gigabyte GeForce RTX 5070 Ti WINDFORCE OC SFF 16GB GDDR7 graphics card,Gigabyte,,4150,ILS,1340.45,0,,True,https://www.ivory.co.il/catalog.php?id=129498,Graphics,nvidia-gpus,NVIDIA GPUs
129636,כרטיס מסך Gigabyte GeForce RTX 5080 AERO OC SFF 16GB GDDR7,Gigabyte GeForce RTX 5080 AERO OC SFF 16GB GDDR7 graphics card,Gigabyte,,5945,ILS,1920.24,0,,True,https://www.ivory.co.il/catalog.php?id=129636,Graphics,nvidia-gpus,NVIDIA GPUs
131025,כרטיס מסך Gigabyte GeForce RTX 5070 AERO OC 12GB GDDR7,Gigabyte GeForce RTX 5070 AERO OC 12GB GDDR7,Gigabyte,,3130,ILS,1010.99,0,,True,https://www.ivory.co.il/catalog.php?id=131025,Graphics,nvidia-gpus,NVIDIA GPUs
131019,כרטיס מסך Palit GeForce RTX 5070 Infinity 3 12GB GDDR7,Palit GeForce RTX 5070 Infinity 3 12GB GDDR7,Palit,,3150,ILS,1017.45,0,,True,https://www.ivory.co.il/catalog.php?id=131019,Graphics,nvidia-gpus,NVIDIA GPUs
131649,כרטיס מסך ASUS Dual GeForce RTX 5060 Ti 8GB GDDR7 OC Edition,ASUS Dual GeForce RTX 5060 Ti 8GB GDDR7 OC Edition,ASUS,,1890,ILS,610.47,0,,True,https://www.ivory.co.il/catalog.php?id=131649,Graphics,nvidia-gpus,NVIDIA GPUs
131646,כרטיס מסך ASUS PRIME GeForce RTX 5060 Ti 8GB GDDR7 OC Edition,ASUS PRIME GeForce RTX 5060 Ti 8GB GDDR7 OC Edition,ASUS,,1949,ILS,629.53,0,,True,https://www.ivory.co.il/catalog.php?id=131646,Graphics,nvidia-gpus,NVIDIA GPUs
131943,כרטיס מסך ZOTAC GAMING GeForce RTX 5060 Ti 8GB Twin Edge,ZOTAC GAMING GeForce RTX 5060 Ti 8GB Twin Edge,ZOTAC,,2190,ILS,707.37,0,,True,https://www.ivory.co.il/catalog.php?id=131943,Graphics,nvidia-gpus,NVIDIA GPUs
131379,כרטיס מסך Gigabyte GeForce RTX 5070 Ti EAGLE OC ICE SFF 16GB GDDR7,Gigabyte GeForce RTX 5070 Ti EAGLE OC ICE SFF 16GB GDDR7 Graphics Card,Gigabyte,,4480,ILS,1447.04,650,2.23,True,https://www.ivory.co.il/catalog.php?id=131379,Graphics,nvidia-gpus,NVIDIA GPUs
133611,כרטיס מסך MSI GeForce RTX 5060 Ti 16G VENTUS 2X OC PLUS,MSI GeForce RTX 5060 Ti 16G VENTUS 2X OC PLUS Graphics Card,MSI,,2465,ILS,796.2,500,1.59,True,https://www.ivory.co.il/catalog.php?id=133611,Graphics,nvidia-gpus,NVIDIA GPUs
133605,כרטיס מסך MSI GeForce RTX 5070 12G VENTUS 3X OC,MSI GeForce RTX 5070 12G VENTUS 3X OC Graphics Card,MSI,,3020,ILS,975.46,600,1.63,True,https://www.ivory.co.il/catalog.php?id=133605,Graphics,nvidia-gpus,NVIDIA GPUs
133314,כרטיס מסך ZOTAC GAMING GeForce RTX 5060 Ti 16GB Twin Edge OC,ZOTAC GAMING GeForce RTX 5060 Ti 16GB Twin Edge OC Graphics Card,ZOTAC,,2315,ILS,747.75,500,1.5,True,https://www.ivory.co.il/catalog.php?id=133314,Graphics,nvidia-gpus,NVIDIA GPUs
133680,כרטיס מסך ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition,ASUS Dual GeForce RTX 5060 8GB GDDR7 OC Edition Graphics Card,ASUS,,1680,ILS,542.64,430,1.26,True,https://www.ivory.co.il/catalog.php?id=133680,Graphics,nvidia-gpus,NVIDIA GPUs
135057,כרטיס מסך MSI GeForce RTX 5070 12G SHADOW 2X OC,MSI GeForce RTX 5070 12G SHADOW 2X OC graphics card,MSI,,3120,ILS,1007.76,600,1.68,True,https://www.ivory.co.il/catalog.php?id=135057,Graphics,nvidia-gpus,NVIDIA GPUs
138207,כרטיס מסך Gigabyte GeForce RTX 5060 WINDFORCE OC 8GB GDDR7,Gigabyte GeForce RTX 5060 WINDFORCE OC 8GB GDDR7 graphics card,Gigabyte,,1550,ILS,500.65,430,1.16,True,https://www.ivory.co.il/catalog.php?id=138207,Graphics,nvidia-gpus,NVIDIA GPUs
136815,כרטיס מסך Gigabyte GeForce RTX 5060 Ti GAMING OC 8GB GDDR7,Gigabyte GeForce RTX 5060 Ti GAMING OC 8GB GDDR7 graphics card,Gigabyte,,1975,ILS,637.93,500,1.28,True,https://www.ivory.co.il/catalog.php?id=136815,Graphics,nvidia-gpus,NVIDIA GPUs
137514,כרטיס מסך PNY GeForce RTX 5060 Overclocked Dual Fan 8GB GDDR7,PNY GeForce RTX 5060 Overclocked Dual Fan 8GB GDDR7 graphics card,PNY,,1480,ILS,478.04,430,1.11,True,https://www.ivory.co.il/catalog.php?id=137514,Graphics,nvidia-gpus,NVIDIA GPUs
138237,כרטיס מסך Gigabyte GeForce RTX 5060 Ti EAGLE OC 8GB GDDR7,Gigabyte GeForce RTX 5060 Ti EAGLE OC 8GB GDDR7 graphics card,Gigabyte,,1865,ILS,602.39,500,1.2,True,https://www.ivory.co.il/catalog.php?id=138237,Graphics,nvidia-gpus,NVIDIA GPUs
138234,כרטיס מסך Gigabyte GeForce RTX 5060 Ti EAGLE OC 16GB GDDR7,Gigabyte GeForce RTX 5060 Ti EAGLE OC 16GB GDDR7,Gigabyte,,2425,ILS,783.27,550,1.42,True,https://www.ivory.co.il/catalog.php?id=138234,Graphics,nvidia-gpus,NVIDIA GPUs
138507,כרטיס מסך PNY GeForce RTX 5060 Dual Fan 8GB GDDR7,PNY GeForce RTX 5060 Dual Fan 8GB GDDR7,PNY,,1390,ILS,448.97,450,1.0,True,https://www.ivory.co.il/catalog.php?id=138507,Graphics,nvidia-gpus,NVIDIA GPUs
138951,כרטיס מסך ASUS TUF Gaming GeForce RTX 5070 Ti 16GB GDDR7 White OC Edition – צבע לבן,ASUS TUF Gaming GeForce RTX 5070 Ti 16GB GDDR7 White OC Edition,ASUS,,4649,ILS,1501.63,700,2.15,True,https://www.ivory.co.il/catalog.php?id=138951,Graphics,nvidia-gpus,NVIDIA GPUs
137517,כרטיס מסך Gigabyte GeForce RTX 5060 EAGLE OC ICE 8GB GDDR7,Gigabyte GeForce RTX 5060 EAGLE OC ICE 8GB GDDR7,Gigabyte,,1645,ILS,531.34,430,1.24,True,https://www.ivory.co.il/catalog.php?id=137517,Graphics,nvidia-gpus,NVIDIA GPUs
139763,כרטיס מסך MSI GeForce RTX 5070 12G VANGUARD SOC,MSI GeForce RTX 5070 12G VANGUARD SOC,MSI,,3280,ILS,1059.44,600,1.77,True,https://www.ivory.co.il/catalog.php?id=139763,Graphics,nvidia-gpus,NVIDIA GPUs
140363,כרטיס מסך Gainward GeForce RTX 5050 Ghost 8GB GDDR6,Gainward GeForce RTX 5050 Ghost 8GB GDDR6,Gainward,,1197,ILS,386.63,350,1.1,True,https://www.ivory.co.il/catalog.php?id=140363,Graphics,nvidia-gpus,NVIDIA GPUs
140366,כרטיס מסך Gainward GeForce RTX 5060 Ghost 8GB GDDR7,Gainward GeForce RTX 5060 Ghost 8GB GDDR7,Gainward,,1510,ILS,487.73,420,1.16,True,https://www.ivory.co.il/catalog.php?id=140366,Graphics,nvidia-gpus,NVIDIA GPUs
140372,כרטיס מסך Gainward GeForce RTX 5060 Ti Python III 8GB GDDR7,Gainward GeForce RTX 5060 Ti Python III 8GB GDDR7,Gainward,,1855,ILS,599.16,480,1.25,True,https://www.ivory.co.il/catalog.php?id=140372,Graphics,nvidia-gpus,NVIDIA GPUs
140381,כרטיס מסך Gainward GeForce RTX 5070 Phoenix-S 12GB GDDR7,Gainward GeForce RTX 5070 Phoenix-S 12GB GDDR7,Gainward,,2950,ILS,952.85,650,1.47,True,https://www.ivory.co.il/catalog.php?id=140381,Graphics,nvidia-gpus,NVIDIA GPUs
140378,כרטיס מסך Gainward GeForce RTX 5070 Python III 12GB GDDR7,Gainward GeForce RTX 5070 Python III 12GB GDDR7,Gainward,,2740,ILS,885.02,630,1.4,True,https://www.ivory.co.il/catalog.php?id=140378,Graphics,nvidia-gpus,NVIDIA GPUs
140435,כרטיס מסך Gainward GeForce RTX 5070 Ti Phoenix-S 16GB GDDR7,Gainward GeForce RTX 5070 Ti Phoenix-S 16GB GDDR7,Gainward,,3890,ILS,1256.47,0,,True,https://www.ivory.co.il/catalog.php?id=140435,Graphics,nvidia-gpus,NVIDIA GPUs
140384,כרטיס מסך Gainward GeForce RTX 5070 Ti Phoenix-S GS 16GB GDDR7,Gainward GeForce RTX 5070 Ti Phoenix-S GS 16GB GDDR7,Gainward,,3990,ILS,1288.77,0,,True,https://www.ivory.co.il/catalog.php?id=140384,Graphics,nvidia-gpus,NVIDIA GPUs
142112,כרטיס מסך Gigabyte GeForce RTX 5060 WINDFORCE MAX OC 8GB GDDR7,Gigabyte GeForce RTX 5060 WINDFORCE MAX OC 8GB GDDR7,Gigabyte,,1530,ILS,494.19,0,,True,https://www.ivory.co.il/catalog.php?id=142112,Graphics,nvidia-gpus,NVIDIA GPUs
142115,כרטיס מסך Gigabyte GeForce RTX 5060 Ti EAGLE MAX OC 8GB GDDR7,Gigabyte GeForce RTX 5060 Ti EAGLE MAX OC 8GB GDDR7,Gigabyte,,1970,ILS,636.31,0,,True,https://www.ivory.co.il/catalog.php?id=142115,Graphics,nvidia-gpus,NVIDIA GPUs
142118,כרטיס מסך Gigabyte GeForce RTX 5060 Ti AERO OC 8GB GDDR7,Gigabyte GeForce RTX 5060 Ti AERO OC 8GB GDDR7,Gigabyte,,2035,ILS,657.31,0,,True,https://www.ivory.co.il/catalog.php?id=142118,Graphics,nvidia-gpus,NVIDIA GPUs
142121,כרטיס מסך Gigabyte GeForce RTX 5060 Ti EAGLE MAX OC 16GB GDDR7,Gigabyte GeForce RTX 5060 Ti EAGLE MAX OC 16GB GDDR7,Gigabyte,,2540,ILS,820.42,0,,True,https://www.ivory.co.il/catalog.php?id=142121,Graphics,nvidia-gpus,NVIDIA GPUs
142124,כרטיס מסך Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 16GB GDDR7,Gigabyte GeForce RTX 5060 Ti EAGLE OC ICE 16GB GDDR7,Gigabyte,,2360,ILS,762.28,0,,True,https://www.ivory.co.il/catalog.php?id=142124,Graphics,nvidia-gpus,NVIDIA GPUs
142073,כרטיס מסך ZOTAC GAMING GeForce RTX 5050 Twin Edge 8GB GDDR6,ZOTAC GAMING GeForce RTX 5050 Twin Edge 8GB GDDR6,ZOTAC,,1390,ILS,448.97,0,,True,https://www.ivory.co.il/catalog.php?id=142073,Graphics,nvidia-gpus,NVIDIA GPUs
147775,כרטיס מסך ASUS GeForce RTX 5080 16GB GDDR7 Noctua OC Edition,ASUS GeForce RTX 5080 16GB GDDR7 Noctua OC Edition,ASUS,,7199,ILS,2325.28,0,,True,https://www.ivory.co.il/catalog.php?id=147775,Graphics,nvidia-gpus,NVIDIA GPUs
